USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                             
MO	29189213800	2397495	0	       0.926	       0.000	 38.6902049	 -90.2876422                                                                                                                             
MO	29189213900	2330104	0	       0.900	       0.000	 38.6745103	 -90.2935013                                                                                                                             
MO	29189214100	1100113	0	       0.425	       0.000	 38.6771110	 -90.3044570                                                                                                                             
MO	29189214200	3421247	0	       1.321	       0.000	 38.6850736	 -90.3184267                                                                                                                             
MO	29189214300	3835537	0	       1.481	       0.000	 38.6910764	 -90.3395265                                                                                                                             
MO	29189214400	2922482	0	       1.128	       0.000	 38.7063109	 -90.3542854                                                                                                                             
MO	29189214500	2392338	44971	       0.924	       0.017	 38.6943624	 -90.3532368                                                                                                                         
MO	29189214601	2133554	0	       0.824	       0.000	 38.7007184	 -90.3801400                                                                                                                             
MO	29189214602	1805531	0	       0.697	       0.000	 38.6945348	 -90.3739858                                                                                                                             
MO	29189214700	3315104	0	       1.280	       0.000	 38.7128158	 -90.3772671                                                                                                                             
MO	29189214800	3138592	0	       1.212	       0.000	 38.7268928	 -90.3912650                                                                                                                             
MO	29189214900	5287890	0	       2.042	       0.000	 38.7086021	 -90.3990934                                                                                                                             
MO	29189215001	6267972	0	       2.420	       0.000	 38.7062131	 -90.4343505                                                                                                                             
MO	29189215003	3782115	0	       1.460	       0.000	 38.6871607	 -90.4360082                                                                                                                             
MO	29189215004	2699998	0	       1.042	       0.000	 38.6915456	 -90.4181214                                                                                                                             
MO	29189215005	2699119	0	       1.042	       0.000	 38.6804417	 -90.4178168                                                                                                                             
MO	29189215102	3822141	0	       1.476	       0.000	 38.6822633	 -90.4491622                                                                                                                             
MO	29189215103	2502940	0	       0.966	       0.000	 38.6853006	 -90.4654893                                                                                                                             
MO	29189215105	17537516	1803006	       6.771	       0.696	 38.7026550	 -90.5081576                                                                                                                      
MO	29189215141	6641555	1471825	       2.564	       0.568	 38.6983986	 -90.4892981                                                                                                                       
MO	29189215142	4007696	0	       1.547	       0.000	 38.7022988	 -90.4653947                                                                                                                             
MO	29189215143	13566381	616441	       5.238	       0.238	 38.7503304	 -90.4775923                                                                                                                       
MO	29189215144	5770088	0	       2.228	       0.000	 38.7234244	 -90.4658916                                                                                                                             
MO	29189215201	11572449	0	       4.468	       0.000	 38.6551734	 -90.4610762                                                                                                                            
MO	29189215202	11800641	0	       4.556	       0.000	 38.6605927	 -90.4902745                                                                                                                            
MO	29189215231	4614078	0	       1.782	       0.000	 38.6717841	 -90.5144885                                                                                                                             
MO	29189215232	7556891	18298	       2.918	       0.007	 38.6556632	 -90.5292606                                                                                                                         
MO	29189215301	6480994	0	       2.502	       0.000	 38.6641476	 -90.4231170                                                                                                                             
MO	29189215302	8147322	0	       3.146	       0.000	 38.6441620	 -90.4246118                                                                                                                             
MO	29189215400	11072406	0	       4.275	       0.000	 38.6496313	 -90.3798914                                                                                                                            
MO	29189215500	5311641	0	       2.051	       0.000	 38.6673805	 -90.3833414                                                                                                                             
MO	29189215600	7277649	0	       2.810	       0.000	 38.6825624	 -90.3849738                                                                                                                             
MO	29189215700	3634080	0	       1.403	       0.000	 38.6747354	 -90.3476121                                                                                                                             
MO	29189215800	3168272	0	       1.223	       0.000	 38.6625378	 -90.3478605                                                                                                                             
MO	29189215900	3411919	0	       1.317	       0.000	 38.6717898	 -90.3237969                                                                                                                             
MO	29189216000	689803	0	       0.266	       0.000	 38.6661781	 -90.3054167                                                                                                                              
MO	29189216100	1657224	0	       0.640	       0.000	 38.6570723	 -90.3074668                                                                                                                             
MO	29189216200	2837236	0	       1.095	       0.000	 38.6554707	 -90.3236302                                                                                                                             
MO	29189216300	1959710	0	       0.757	       0.000	 38.6424371	 -90.3107604                                                                                                                             
MO	29189216400	2652659	0	       1.024	       0.000	 38.6428405	 -90.3290853                                                                                                                             
MO	29189216500	2263636	0	       0.874	       0.000	 38.6484908	 -90.3439477                                                                                                                             
MO	29189216600	2391201	0	       0.923	       0.000	 38.6342844	 -90.3491708                                                                                                                             
MO	29189216700	1994176	0	       0.770	       0.000	 38.6297289	 -90.3275124                                                                                                                             
MO	29189216800	1498287	0	       0.578	       0.000	 38.6271146	 -90.3149518                                                                                                                             
MO	29189216900	678871	0	       0.262	       0.000	 38.6167427	 -90.3167573                                                                                                                              
MO	29189217000	2188010	0	       0.845	       0.000	 38.6073930	 -90.3242470                                                                                                                             
MO	29189217200	1154759	0	       0.446	       0.000	 38.6180925	 -90.3280349                                                                                                                             
MO	29189217300	2295260	0	       0.886	       0.000	 38.6204647	 -90.3412102                                                                                                                             
MO	29189217400	1978925	0	       0.764	       0.000	 38.6225339	 -90.3544992                                                                                                                             
MO	29189217500	13306169	0	       5.138	       0.000	 38.6229803	 -90.3850622                                                                                                                            
MO	29189217600	11901672	0	       4.595	       0.000	 38.6167232	 -90.4244382                                                                                                                            
MO	29189217701	14612137	0	       5.642	       0.000	 38.6192766	 -90.4641586                                                                                                                            
MO	29189217702	12946713	0	       4.999	       0.000	 38.6181984	 -90.4981358                                                                                                                            
MO	29189217802	6226122	0	       2.404	       0.000	 38.6086424	 -90.5223558                                                                                                                             
MO	29189217806	5442946	0	       2.102	       0.000	 38.5986273	 -90.5731601                                                                                                                             
MO	29189217807	4747566	0	       1.833	       0.000	 38.6031609	 -90.5436307                                                                                                                             
MO	29189217841	4178821	0	       1.613	       0.000	 38.6420538	 -90.5502238                                                                                                                             
MO	29189217842	6951894	0	       2.684	       0.000	 38.6321683	 -90.5300436                                                                                                                             
MO	29189217851	2629797	0	       1.015	       0.000	 38.6324105	 -90.5673555                                                                                                                             
MO	29189217852	6878603	0	       2.656	       0.000	 38.6171913	 -90.5650545                                                                                                                             
MO	29189217921	19205191	965230	       7.415	       0.373	 38.5578472	 -90.5810246                                                                                                                       
MO	29189217923	5088412	0	       1.965	       0.000	 38.5764030	 -90.5495343                                                                                                                             
MO	29189217931	3807033	0	       1.470	       0.000	 38.5828705	 -90.5316032                                                                                                                             
MO	29189217932	4447530	69601	       1.717	       0.027	 38.5590934	 -90.5370893                                                                                                                         
MO	29189217941	4745471	0	       1.832	       0.000	 38.5779753	 -90.5127251                                                                                                                             
MO	29189217942	3510034	50405	       1.355	       0.019	 38.5590140	 -90.5141480                                                                                                                         
MO	29189217943	3050928	0	       1.178	       0.000	 38.5870744	 -90.5732184                                                                                                                             
MO	29189217944	3942873	0	       1.522	       0.000	 38.5738439	 -90.5675296                                                                                                                             
MO	29189218003	6605050	0	       2.550	       0.000	 38.5735295	 -90.4713407                                                                                                                             
MO	29189218011	5634336	0	       2.175	       0.000	 38.5871175	 -90.4857735                                                                                                                             
MO	29189218012	5494189	0	       2.121	       0.000	 38.5912808	 -90.4570845                                                                                                                             
MO	29189218102	2645034	73914	       1.021	       0.029	 38.5541739	 -90.5004404                                                                                                                         
MO	29189218103	7822590	459563	       3.020	       0.177	 38.5589864	 -90.4708200                                                                                                                        
MO	29189218201	2917495	0	       1.126	       0.000	 38.5743777	 -90.4343643                                                                                                                             
MO	29189218300	2980561	0	       1.151	       0.000	 38.5751059	 -90.4157949                                                                                                                             
MO	29189218401	3025459	0	       1.168	       0.000	 38.5947767	 -90.4337371                                                                                                                             
MO	29189218402	3527949	0	       1.362	       0.000	 38.5887352	 -90.4205775                                                                                                                             
MO	29189218500	2963838	0	       1.144	       0.000	 38.5932717	 -90.3987320                                                                                                                             
MO	29189218600	2291639	0	       0.885	       0.000	 38.5752925	 -90.3990867                                                                                                                             
MO	29189218800	3341604	0	       1.290	       0.000	 38.5935253	 -90.3825563                                                                                                                             
MO	29189218900	4764182	0	       1.839	       0.000	 38.6082719	 -90.3601763                                                                                                                             
MO	29189219100	1837895	0	       0.710	       0.000	 38.6005772	 -90.3392128                                                                                                                             
MO	29189219200	1959020	0	       0.756	       0.000	 38.5933440	 -90.3491859                                                                                                                             
MO	29189219300	1871903	0	       0.723	       0.000	 38.5947397	 -90.3663755                                                                                                                             
MO	29189219400	3955419	0	       1.527	       0.000	 38.5770061	 -90.3670744                                                                                                                             
MO	29189219500	4379969	0	       1.691	       0.000	 38.5777704	 -90.3485469                                                                                                                             
MO	29189219600	3937755	0	       1.520	       0.000	 38.5870288	 -90.3285800                                                                                                                             
MO	29189219700	4433153	0	       1.712	       0.000	 38.5650236	 -90.3293490                                                                                                                             
MO	29189219800	3913265	0	       1.511	       0.000	 38.5658698	 -90.3125249                                                                                                                             
MO	29189219900	2701184	0	       1.043	       0.000	 38.5524101	 -90.3002655                                                                                                                             
MO	29189220001	2239826	0	       0.865	       0.000	 38.5417298	 -90.3141939                                                                                                                             
MO	29189220002	1401398	0	       0.541	       0.000	 38.5496287	 -90.3221922                                                                                                                             
MO	29189220100	5512728	0	       2.128	       0.000	 38.5397809	 -90.2910849                                                                                                                             
MO	29189220200	3524180	474740	       1.361	       0.183	 38.5301232	 -90.2747229                                                                                                                        
MO	29189220300	5558248	1546901	       2.146	       0.597	 38.5042196	 -90.2819590                                                                                                                       
MO	29189220431	4952581	0	       1.912	       0.000	 38.4927831	 -90.3317671                                                                                                                             
MO	29189220432	8511872	128094	       3.286	       0.049	 38.4757734	 -90.3385650                                                                                                                        
MO	29189220441	3677168	0	       1.420	       0.000	 38.4830901	 -90.3114799                                                                                                                             
MO	29189220442	5615186	1045793	       2.168	       0.404	 38.4765285	 -90.2907659                                                                                                                       
MO	29189220443	2653259	0	       1.024	       0.000	 38.4621825	 -90.3151622                                                                                                                             
MO	29189220444	13275704	1707354	       5.126	       0.659	 38.4221766	 -90.3346772                                                                                                                      
MO	29189220445	7588945	2107002	       2.930	       0.814	 38.4360320	 -90.3041195                                                                                                                       
MO	29189220446	3471323	0	       1.340	       0.000	 38.4302591	 -90.3170614                                                                                                                             
MO	29189220501	3094706	0	       1.195	       0.000	 38.5191933	 -90.2932001                                                                                                                             
MO	29189220502	3950211	0	       1.525	       0.000	 38.5064494	 -90.3075535                                                                                                                             
MO	29189220601	6068750	0	       2.343	       0.000	 38.5287126	 -90.3327102                                                                                                                             
MO	29189220602	4220218	0	       1.629	       0.000	 38.5194195	 -90.3179327                                                                                                                             
MO	29189220701	2519144	0	       0.973	       0.000	 38.5417493	 -90.3425247                                                                                                                             
MO	29189220702	2042013	0	       0.788	       0.000	 38.5341054	 -90.3556237                                                                                                                             
MO	29189220703	2494809	0	       0.963	       0.000	 38.5336068	 -90.3703714                                                                                                                             
MO	29189220801	4657342	0	       1.798	       0.000	 38.5556811	 -90.3516960                                                                                                                             
MO	29189220802	3384759	0	       1.307	       0.000	 38.5502903	 -90.3713423                                                                                                                             
MO	29189220803	4464431	0	       1.724	       0.000	 38.5473013	 -90.3910328                                                                                                                             
MO	29189221000	2465265	0	       0.952	       0.000	 38.5621049	 -90.3957868                                                                                                                             
MO	29189221100	4537264	84458	       1.752	       0.033	 38.5576844	 -90.4257577                                                                                                                         
MO	29189221201	13026184	106116	       5.029	       0.041	 38.5344935	 -90.4173867                                                                                                                       
MO	29189221202	10425632	173623	       4.025	       0.067	 38.5142462	 -90.3945914                                                                                                                       
MO	29189221301	7601935	0	       2.935	       0.000	 38.5089954	 -90.3511245                                                                                                                             
MO	29189221302	4483321	0	       1.731	       0.000	 38.4952360	 -90.3647616                                                                                                                             
MO	29189221332	4981276	82992	       1.923	       0.032	 38.4712691	 -90.3647383                                                                                                                         
MO	29189221335	9409061	285633	       3.633	       0.110	 38.4704578	 -90.3880964                                                                                                                        
MO	29189221421	45820010	1114632	      17.691	       0.430	 38.5215822	 -90.5481262                                                                                                                      
MO	29189221422	7959626	56418	       3.073	       0.022	 38.5245320	 -90.4807809                                                                                                                         
MO	29189221423	16414833	976916	       6.338	       0.377	 38.5285586	 -90.4505411                                                                                                                       
MO	29189221424	4296601	0	       1.659	       0.000	 38.5123030	 -90.4639367                                                                                                                             
MO	29189221502	54633765	505929	      21.094	       0.195	 38.5209190	 -90.6741985                                                                                                                       
MO	29189221503	41305832	925847	      15.948	       0.357	 38.4827332	 -90.6661412                                                                                                                       
MO	29189221506	3500104	0	       1.351	       0.000	 38.5789711	 -90.6086360                                                                                                                             
MO	29189221621	63039580	146069	      24.340	       0.056	 38.6018899	 -90.6958798                                                                                                                       
MO	29189221624	3445758	0	       1.330	       0.000	 38.5979809	 -90.6060194                                                                                                                             
MO	29189221625	5615480	0	       2.168	       0.000	 38.5883493	 -90.6279131                                                                                                                             
MO	29189221626	13633676	0	       5.264	       0.000	 38.6180750	 -90.6118683                                                                                                                            
MO	29189221627	16205055	0	       6.257	       0.000	 38.6332735	 -90.6407501                                                                                                                            
MO	29189221628	22871112	3976734	       8.831	       1.535	 38.6748794	 -90.5921108                                                                                                                      
MO	29189221629	30979770	1385843	      11.961	       0.535	 38.6551978	 -90.6406151                                                                                                                      
MO	29189221800	14639794	0	       5.652	       0.000	 38.7457428	 -90.3512350                                                                                                                            
MO	29189221900	3445999	0	       1.331	       0.000	 38.5705157	 -90.3815112                                                                                                                             
MO	29189222000	8525594	415597	       3.292	       0.160	 38.4879930	 -90.3999594                                                                                                                        
MO	29189222100	21844257	159595	       8.434	       0.062	 38.5661188	 -90.6485547                                                                                                                       
MO	29195090100	220170249	6502866	      85.008	       2.511	 39.2524797	 -93.0098773                                                                                                                     
MO	29195090200	731673554	13333728	     282.501	       5.148	 39.2170177	 -93.2416236                                                                                                                    
MO	29195090300	18525936	18192	       7.153	       0.007	 39.1279282	 -93.2195730                                                                                                                        
MO	29195090400	5096640	47538	       1.968	       0.018	 39.1247204	 -93.1768215                                                                                                                         
MO	29195090500	10434336	86452	       4.029	       0.033	 39.1004101	 -93.1895193                                                                                                                        
MO	29195090600	1522779	0	       0.588	       0.000	 39.1125777	 -93.2023073                                                                                                                             
MO	29195090700	301451614	2011834	     116.391	       0.777	 39.0493382	 -93.4100430                                                                                                                     
MO	29195090800	667881253	7547408	     257.870	       2.914	 39.0783082	 -93.1116810                                                                                                                     
MO	29197470100	370395826	1080825	     143.011	       0.417	 40.4910593	 -92.4442955                                                                                                                     
MO	29197470200	425520555	1135249	     164.294	       0.438	 40.4636174	 -92.5965665                                                                                                                     
MO	29199480100	1112144547	6440570	     429.401	       2.487	 40.4476855	 -92.1428235                                                                                                                    
MO	29199480200	18823667	357391	       7.268	       0.138	 40.4553702	 -92.1699253                                                                                                                       
MO	29201780100	27746630	2371287	      10.713	       0.916	 37.2325730	 -89.5061384                                                                                                                      
MO	29201780200	102211039	698499	      39.464	       0.270	 37.1792545	 -89.6362588                                                                                                                      
MO	29201780300	136372529	355447	      52.654	       0.137	 37.0859176	 -89.7052648                                                                                                                      
MO	29201780400	452714703	3586972	     174.794	       1.385	 36.9833007	 -89.5444031                                                                                                                     
MO	29201780600	32311706	36719	      12.476	       0.014	 36.9068566	 -89.5358856                                                                                                                        
MO	29201780700	8931155	390164	       3.448	       0.151	 36.8809157	 -89.6120046                                                                                                                        
MO	29201781000	225315446	6001444	      86.995	       2.317	 37.0931799	 -89.5102998                                                                                                                     
MO	29201781100	75997269	1745222	      29.343	       0.674	 37.1768776	 -89.5171382                                                                                                                      
MO	29201781200	14760529	9889	       5.699	       0.004	 36.8974193	 -89.5882643                                                                                                                         
MO	29201781300	11404664	4076	       4.403	       0.002	 36.9049116	 -89.6184137                                                                                                                         
MO	29203470100	1787630716	357445	     690.208	       0.138	 37.2307308	 -91.3961514                                                                                                                     
MO	29203470200	812250543	106566	     313.612	       0.041	 36.9756404	 -91.4308957                                                                                                                      
MO	29205450100	504971229	607162	     194.970	       0.234	 39.8582505	 -91.9978912                                                                                                                      
MO	29205450200	305428362	1423126	     117.927	       0.549	 39.7141442	 -91.9821193                                                                                                                     
MO	29205450300	486830844	1734301	     187.966	       0.670	 39.7883532	 -92.2169052                                                                                                                     
MO	29207470100	349015404	2035351	     134.756	       0.786	 37.0312882	 -89.8333250                                                                                                                     
MO	29207470200	573177578	6973582	     221.305	       2.693	 36.9132931	 -90.1145738                                                                                                                     
MO	29207470300	131886578	1007476	      50.922	       0.389	 36.8836749	 -89.9789959                                                                                                                     
MO	29207470400	446780297	2363549	     172.503	       0.913	 36.8540256	 -89.8169344                                                                                                                     
MO	29207470500	7834862	199992	       3.025	       0.077	 36.8025314	 -89.9693582                                                                                                                        
MO	29207470600	19795075	151270	       7.643	       0.058	 36.7833313	 -89.9606782                                                                                                                       
MO	29207470700	338549399	573679	     130.715	       0.221	 36.6903626	 -89.8364728                                                                                                                      
MO	29207470800	265089074	1723439	     102.351	       0.665	 36.7125841	 -90.0593611                                                                                                                     
MO	29209090100	454112570	1657693	     175.334	       0.640	 36.9052290	 -93.4718934                                                                                                                     
MO	29209090200	257862530	41787656	      99.561	      16.134	 36.7222811	 -93.5127299                                                                                                                    
MO	29209090400	222985098	43557181	      86.095	      16.818	 36.5489756	 -93.4482505                                                                                                                    
MO	29209090500	38456344	13061561	      14.848	       5.043	 36.6380377	 -93.4329483                                                                                                                     
MO	29209090601	54406325	20624429	      21.006	       7.963	 36.6608651	 -93.3642448                                                                                                                     
MO	29209090602	174025168	370660	      67.191	       0.143	 36.7478784	 -93.3735213                                                                                                                      
MO	29211480100	739408136	2732585	     285.487	       1.055	 40.2364645	 -92.9819555                                                                                                                     
MO	29211480200	745056901	4162226	     287.668	       1.607	 40.1830073	 -93.2481415                                                                                                                     
MO	29211480300	193799350	2228382	      74.826	       0.860	 40.2123282	 -93.1235191                                                                                                                     
MO	29213480105	29091863	1149233	      11.232	       0.444	 36.6260828	 -93.2833205                                                                                                                      
MO	29213480106	17670215	0	       6.823	       0.000	 36.6627870	 -93.2811239                                                                                                                            
MO	29213480201	72713276	1330700	      28.075	       0.514	 36.6913240	 -93.2547817                                                                                                                      
MO	29213480202	171131111	738746	      66.074	       0.285	 36.7693912	 -93.2093695                                                                                                                      
MO	29213480301	56932171	3399711	      21.982	       1.313	 36.6542742	 -93.1539010                                                                                                                      
MO	29213480302	326857508	21308561	     126.200	       8.227	 36.5742344	 -93.0949219                                                                                                                    
MO	29213480401	174656707	3802066	      67.435	       1.468	 36.7535449	 -93.0610524                                                                                                                     
MO	29213480402	677714616	4331354	     261.667	       1.672	 36.6570296	 -92.8917290                                                                                                                     
MO	29213480501	44725071	12862466	      17.268	       4.966	 36.5296261	 -93.2760639                                                                                                                     
MO	29213480502	66519629	804549	      25.683	       0.311	 36.5776568	 -93.2286763                                                                                                                       
MO	29215480100	678194397	1827664	     261.852	       0.706	 37.5255348	 -91.9918207                                                                                                                     
MO	29215480200	1043935672	605255	     403.066	       0.234	 37.2478425	 -91.7862109                                                                                                                     
MO	29215480300	708392510	2071371	     273.512	       0.800	 37.3529977	 -92.0941993                                                                                                                     
MO	29215480400	618582023	566797	     238.836	       0.219	 37.1444221	 -92.0928699                                                                                                                      
MO	29217950100	636433259	12524572	     245.728	       4.836	 37.8977192	 -94.1809986                                                                                                                    
MO	29217950200	623972742	9518728	     240.917	       3.675	 37.9578779	 -94.4509020                                                                                                                     
MO	29217950300	17959920	107560	       6.934	       0.042	 37.8469864	 -94.3680865                                                                                                                       
MO	29217950400	11468788	59300	       4.428	       0.023	 37.8325671	 -94.3346966                                                                                                                        
MO	29217950500	356658074	2751286	     137.706	       1.062	 37.7773400	 -94.5031600                                                                                                                     
MO	29217950600	493854782	2055032	     190.678	       0.793	 37.7033876	 -94.2952941                                                                                                                     
MO	29219820101	270637441	2638672	     104.494	       1.019	 38.8830755	 -91.1993727                                                                                                                     
MO	29219820102	71919164	2008106	      27.768	       0.775	 38.7882054	 -91.1254901                                                                                                                      
MO	29219820103	100135227	1824490	      38.662	       0.704	 38.8218151	 -91.0068266                                                                                                                     
MO	29219820201	93167345	2590018	      35.972	       1.000	 38.7408237	 -91.0272815                                                                                                                      
MO	29219820202	574211523	14686943	     221.704	       5.671	 38.7015673	 -91.2112622                                                                                                                    
MO	29221460100	326340231	1749597	     126.001	       0.676	 38.0601610	 -90.7464572                                                                                                                     
MO	29221460200	788274667	2564002	     304.355	       0.990	 38.0544266	 -90.9503631                                                                                                                     
MO	29221460300	30978907	331906	      11.961	       0.128	 37.9357592	 -90.7745867                                                                                                                       
MO	29221460400	161217338	708988	      62.246	       0.274	 37.9003255	 -90.7011953                                                                                                                      
MO	29221460500	661245194	1424484	     255.308	       0.550	 37.8255511	 -90.8850568                                                                                                                     
MO	29223690100	662667813	16455381	     255.857	       6.353	 37.1526829	 -90.2955620                                                                                                                    
MO	29223690200	596485960	7788403	     230.305	       3.007	 37.1511812	 -90.4856790                                                                                                                     
MO	29223690300	170828687	1082678	      65.957	       0.418	 37.1697994	 -90.6883023                                                                                                                     
MO	29223690400	536275375	13232534	     207.057	       5.109	 37.0052443	 -90.5549402                                                                                                                    
MO	29225470101	411159900	928721	     158.750	       0.359	 37.3678267	 -92.7738172                                                                                                                      
MO	29225470102	320035702	815467	     123.566	       0.315	 37.4054516	 -92.9894191                                                                                                                      
MO	29225470201	69703559	98408	      26.913	       0.038	 37.3000599	 -92.8717621                                                                                                                        
MO	29225470202	52612407	128544	      20.314	       0.050	 37.3007536	 -92.9420887                                                                                                                       
MO	29225470301	105238673	83179	      40.633	       0.032	 37.1477827	 -93.0198044                                                                                                                       
MO	29225470302	293114154	651611	     113.172	       0.252	 37.2221150	 -92.8678362                                                                                                                      
