USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                             
IL	17179020900	2497691	349983	       0.964	       0.135	 40.5581495	 -89.6620841                                                                                                                        
IL	17179021000	2487755	0	       0.961	       0.000	 40.5603677	 -89.6402307                                                                                                                             
IL	17179021101	4987759	22149	       1.926	       0.009	 40.5706587	 -89.6127685                                                                                                                         
IL	17179021102	5685527	388458	       2.195	       0.150	 40.5456513	 -89.6191933                                                                                                                        
IL	17179021201	40031691	2047319	      15.456	       0.790	 40.7233512	 -89.4866226                                                                                                                      
IL	17179021202	5255463	0	       2.029	       0.000	 40.6899652	 -89.5343689                                                                                                                             
IL	17179021203	6392748	0	       2.468	       0.000	 40.6944209	 -89.5068249                                                                                                                             
IL	17179021500	64084589	219685	      24.743	       0.085	 40.6003417	 -89.5354689                                                                                                                       
IL	17179021603	36187128	67215	      13.972	       0.026	 40.6429041	 -89.4454992                                                                                                                        
IL	17179021604	9432876	63596	       3.642	       0.025	 40.5974196	 -89.4841135                                                                                                                         
IL	17179021605	1637347	0	       0.632	       0.000	 40.6063870	 -89.4571043                                                                                                                             
IL	17179021606	27084412	0	      10.457	       0.000	 40.5895307	 -89.4368422                                                                                                                            
IL	17179021701	192967965	591136	      74.505	       0.228	 40.5679971	 -89.3386614                                                                                                                      
IL	17179021702	174225967	228664	      67.269	       0.088	 40.5240167	 -89.5029281                                                                                                                      
IL	17179021801	46923374	0	      18.117	       0.000	 40.5105525	 -89.6482705                                                                                                                            
IL	17179021802	187549712	7985827	      72.413	       3.083	 40.4857345	 -89.7917387                                                                                                                     
IL	17179021900	339181585	52147	     130.959	       0.020	 40.3969746	 -89.5958093                                                                                                                       
IL	17179022000	339407874	105111	     131.046	       0.041	 40.4082638	 -89.3667288                                                                                                                      
IL	17179022100	62438929	0	      24.108	       0.000	 40.7038823	 -89.3680455                                                                                                                            
IL	17179022200	24116458	34035	       9.311	       0.013	 40.6753738	 -89.4376917                                                                                                                        
IL	17179022300	14326938	0	       5.532	       0.000	 40.7218724	 -89.4260763                                                                                                                            
IL	17179022400	15452873	0	       5.966	       0.000	 40.6799953	 -89.4882650                                                                                                                            
IL	17181950100	294038269	2310732	     113.529	       0.892	 37.5270747	 -89.1231643                                                                                                                     
IL	17181950200	337442733	10821892	     130.287	       4.178	 37.5270778	 -89.3821807                                                                                                                    
IL	17181950300	14459644	63242	       5.583	       0.024	 37.4510987	 -89.2777585                                                                                                                        
IL	17181950400	27818847	263559	      10.741	       0.102	 37.4491878	 -89.2357414                                                                                                                       
IL	17181950500	397096240	9042863	     153.320	       3.491	 37.3894453	 -89.2267250                                                                                                                     
IL	17183000100	1970266	51233	       0.761	       0.020	 40.1230198	 -87.6302178                                                                                                                         
IL	17183000200	2232162	0	       0.862	       0.000	 40.1269818	 -87.6177502                                                                                                                             
IL	17183000300	2002964	0	       0.773	       0.000	 40.1254219	 -87.6069040                                                                                                                             
IL	17183000400	16028905	0	       6.189	       0.000	 40.1511668	 -87.5660832                                                                                                                            
IL	17183000500	10059299	0	       3.884	       0.000	 40.1589962	 -87.6064599                                                                                                                            
IL	17183000600	1979138	0	       0.764	       0.000	 40.1402920	 -87.6321791                                                                                                                             
IL	17183000700	11704405	609133	       4.519	       0.235	 40.1627467	 -87.6626369                                                                                                                       
IL	17183000800	8529433	263871	       3.293	       0.102	 40.1372953	 -87.6688271                                                                                                                        
IL	17183000900	13880061	352747	       5.359	       0.136	 40.1161911	 -87.6575874                                                                                                                       
IL	17183001200	12664183	0	       4.890	       0.000	 40.1840005	 -87.6124022                                                                                                                            
IL	17183001300	20741596	2063075	       8.008	       0.797	 40.1818872	 -87.6665702                                                                                                                      
IL	17183010100	500763933	85612	     193.346	       0.033	 40.4185976	 -87.7524548                                                                                                                       
IL	17183010200	22628883	8064	       8.737	       0.003	 40.4665913	 -87.6603438                                                                                                                         
IL	17183010300	582574677	776367	     224.933	       0.300	 40.2725486	 -87.7356751                                                                                                                      
IL	17183010400	90922749	7869	      35.105	       0.003	 40.2241202	 -87.5747373                                                                                                                         
IL	17183010500	53064296	507086	      20.488	       0.196	 40.0989809	 -87.5829144                                                                                                                       
IL	17183010600	21720764	18483	       8.386	       0.007	 40.0390690	 -87.6284496                                                                                                                        
IL	17183010701	16912446	0	       6.530	       0.000	 40.0813560	 -87.6600005                                                                                                                            
IL	17183010702	43537927	482970	      16.810	       0.186	 40.0762397	 -87.7366931                                                                                                                       
IL	17183010800	167143243	886105	      64.534	       0.342	 40.1324129	 -87.8383721                                                                                                                      
IL	17183010900	469970910	824618	     181.457	       0.318	 39.9795156	 -87.8166438                                                                                                                      
IL	17183011000	46609596	47376	      17.996	       0.018	 39.9865575	 -87.6502215                                                                                                                        
IL	17183011100	192875751	549887	      74.470	       0.212	 39.9476695	 -87.5887299                                                                                                                      
IL	17183011200	16245931	0	       6.273	       0.000	 40.1277475	 -87.5661535                                                                                                                            
IL	17185957200	519316387	8363837	     200.509	       3.229	 38.4458209	 -87.8391674                                                                                                                     
IL	17185957300	22325059	0	       8.620	       0.000	 38.4279074	 -87.7943700                                                                                                                            
IL	17185957400	9383685	1146247	       3.623	       0.443	 38.4314321	 -87.7514542                                                                                                                       
IL	17185957500	27199526	1501931	      10.502	       0.580	 38.3857903	 -87.8017014                                                                                                                      
IL	17187870100	334554290	309072	     129.172	       0.119	 40.9441626	 -90.7150698                                                                                                                      
IL	17187870200	553450423	953337	     213.688	       0.368	 40.7189490	 -90.6206137                                                                                                                      
IL	17187870300	489736912	357055	     189.088	       0.138	 40.9284528	 -90.5354506                                                                                                                      
IL	17187870400	14323257	0	       5.530	       0.000	 40.9237203	 -90.6474360                                                                                                                            
IL	17187870500	12758607	54671	       4.926	       0.021	 40.9022936	 -90.6455472                                                                                                                        
IL	17189950100	423331523	639509	     163.449	       0.247	 38.4281344	 -89.2939332                                                                                                                      
IL	17189950200	418151348	566230	     161.449	       0.219	 38.3840706	 -89.5576211                                                                                                                      
IL	17189950300	29369133	349187	      11.339	       0.135	 38.3568895	 -89.3780936                                                                                                                       
IL	17189950400	586206160	1899833	     226.335	       0.734	 38.2778848	 -89.3861297                                                                                                                     
IL	17191954900	716477570	2034742	     276.634	       0.786	 38.4340695	 -88.2538355                                                                                                                     
IL	17191955000	677642478	1398539	     261.639	       0.540	 38.4998398	 -88.5341633                                                                                                                     
IL	17191955100	16836085	176239	       6.500	       0.068	 38.3972383	 -88.3636095                                                                                                                       
IL	17191955200	19784878	38908	       7.639	       0.015	 38.3714321	 -88.3621103                                                                                                                        
IL	17191955300	418028755	682591	     161.402	       0.264	 38.3294901	 -88.5384270                                                                                                                      
IL	17193958000	7751927	87831	       2.993	       0.034	 38.0922543	 -88.1838815                                                                                                                         
IL	17193958100	11627007	228108	       4.489	       0.088	 38.0735582	 -88.1641597                                                                                                                       
IL	17193958200	468875170	7656213	     181.034	       2.956	 38.1586494	 -88.0892941                                                                                                                     
IL	17193958300	347176990	1536632	     134.046	       0.593	 38.1440169	 -88.2908283                                                                                                                     
IL	17193958400	446008074	8866099	     172.205	       3.423	 37.9697277	 -88.1927916                                                                                                                     
IL	17195000100	289906820	1295951	     111.934	       0.500	 41.8511206	 -89.7731155                                                                                                                     
IL	17195000200	191476246	305135	      73.929	       0.118	 41.8688919	 -89.9490361                                                                                                                      
IL	17195000300	58847290	0	      22.721	       0.000	 41.7941118	 -89.9715149                                                                                                                            
IL	17195000400	208908745	12338070	      80.660	       4.764	 41.8368285	 -90.1020096                                                                                                                    
IL	17195000500	7344169	2039434	       2.836	       0.787	 41.8608652	 -90.1623123                                                                                                                       
IL	17195000600	352599456	4356487	     136.139	       1.682	 41.7064323	 -90.0776607                                                                                                                     
IL	17195000700	160858322	3578244	      62.108	       1.382	 41.6331852	 -90.0001039                                                                                                                     
IL	17195000800	329741365	1495156	     127.314	       0.577	 41.6502472	 -89.7773192                                                                                                                     
IL	17195000900	49013071	2154065	      18.924	       0.832	 41.8198965	 -89.6931968                                                                                                                      
IL	17195001000	7434813	332955	       2.871	       0.129	 41.7904185	 -89.7297337                                                                                                                        
IL	17195001100	3886102	177663	       1.500	       0.069	 41.7977535	 -89.6959457                                                                                                                        
IL	17195001200	2474933	332436	       0.956	       0.128	 41.7998043	 -89.6831491                                                                                                                        
IL	17195001300	3057517	0	       1.181	       0.000	 41.8026641	 -89.6673175                                                                                                                             
IL	17195001400	9984426	1359375	       3.855	       0.525	 41.7656485	 -89.6522775                                                                                                                       
IL	17195001500	2771825	322731	       1.070	       0.125	 41.7777204	 -89.6867078                                                                                                                        
IL	17195001600	2908451	434141	       1.123	       0.168	 41.7764933	 -89.7070255                                                                                                                        
IL	17195001700	18386667	1195162	       7.099	       0.461	 41.7627984	 -89.7201703                                                                                                                      
IL	17195001800	72598666	79428	      28.031	       0.031	 41.7246734	 -89.6988673                                                                                                                        
IL	17197880105	3583381	0	       1.384	       0.000	 41.6978187	 -88.1089208                                                                                                                             
IL	17197880106	1307881	4551	       0.505	       0.002	 41.6999762	 -88.0926324                                                                                                                          
IL	17197880107	2742796	8033	       1.059	       0.003	 41.7064973	 -88.0736303                                                                                                                          
IL	17197880109	3215056	25132	       1.241	       0.010	 41.7223980	 -88.0527030                                                                                                                         
IL	17197880111	1375026	7170	       0.531	       0.003	 41.7007490	 -88.0568455                                                                                                                          
IL	17197880112	1030139	0	       0.398	       0.000	 41.7028059	 -88.0409919                                                                                                                             
IL	17197880113	1571894	0	       0.607	       0.000	 41.6940179	 -88.0600423                                                                                                                             
IL	17197880114	1916261	0	       0.740	       0.000	 41.6852066	 -88.0789545                                                                                                                             
IL	17197880115	1288790	0	       0.498	       0.000	 41.6946384	 -88.0778222                                                                                                                             
IL	17197880116	1403844	0	       0.542	       0.000	 41.7100616	 -88.0582750                                                                                                                             
IL	17197880117	2990713	33327	       1.155	       0.013	 41.7187243	 -88.0362253                                                                                                                         
IL	17197880118	7374073	393748	       2.847	       0.152	 41.7224528	 -88.0957961                                                                                                                        
IL	17197880119	3935834	78214	       1.520	       0.030	 41.7196473	 -88.1355232                                                                                                                         
IL	17197880120	7879337	15474	       3.042	       0.006	 41.6957802	 -88.1257237                                                                                                                         
IL	17197880121	14903301	0	       5.754	       0.000	 41.6727958	 -88.1197339                                                                                                                            
IL	17197880202	29184643	721895	      11.268	       0.279	 41.6691419	 -88.0595556                                                                                                                       
IL	17197880203	2214067	0	       0.855	       0.000	 41.6473647	 -88.0887238                                                                                                                             
IL	17197880204	6004834	13244	       2.318	       0.005	 41.6441179	 -88.1169309                                                                                                                         
IL	17197880303	2776629	0	       1.072	       0.000	 41.7179438	 -88.1770495                                                                                                                             
IL	17197880304	2752302	0	       1.063	       0.000	 41.7183113	 -88.1575735                                                                                                                             
IL	17197880305	2928324	0	       1.131	       0.000	 41.7020900	 -88.1765105                                                                                                                             
IL	17197880306	7423661	156951	       2.866	       0.061	 41.6965168	 -88.1568443                                                                                                                        
IL	17197880307	2705280	32401	       1.045	       0.013	 41.7171871	 -88.1987800                                                                                                                         
IL	17197880308	22706205	648917	       8.767	       0.251	 41.6618572	 -88.1708900                                                                                                                       
IL	17197880309	5152602	0	       1.989	       0.000	 41.6953526	 -88.1955544                                                                                                                             
IL	17197880310	10753472	0	       4.152	       0.000	 41.6602944	 -88.2175072                                                                                                                            
IL	17197880312	12139504	23436	       4.687	       0.009	 41.7030036	 -88.2193030                                                                                                                        
IL	17197880313	6168776	19957	       2.382	       0.008	 41.7124607	 -88.2487620                                                                                                                         
IL	17197880314	16380002	0	       6.324	       0.000	 41.6658634	 -88.2453564                                                                                                                            
IL	17197880404	22224747	132332	       8.581	       0.051	 41.6141399	 -88.2295848                                                                                                                       
IL	17197880408	2264949	0	       0.875	       0.000	 41.6304377	 -88.1534271                                                                                                                             
IL	17197880410	4984999	217259	       1.925	       0.084	 41.6075928	 -88.1543280                                                                                                                        
IL	17197880411	12104369	3744316	       4.674	       1.446	 41.6149291	 -88.1833877                                                                                                                      
IL	17197880412	3656055	0	       1.412	       0.000	 41.5614496	 -88.1525065                                                                                                                             
IL	17197880414	3544924	0	       1.369	       0.000	 41.5608413	 -88.1716202                                                                                                                             
IL	17197880415	6062365	0	       2.341	       0.000	 41.5810948	 -88.1572195                                                                                                                             
IL	17197880416	2516202	92548	       0.972	       0.036	 41.5582054	 -88.1871785                                                                                                                         
IL	17197880417	4345580	167148	       1.678	       0.065	 41.5832315	 -88.1794107                                                                                                                        
IL	17197880418	2228121	0	       0.860	       0.000	 41.5570863	 -88.2085971                                                                                                                             
IL	17197880419	5552868	27947	       2.144	       0.011	 41.5610120	 -88.2242575                                                                                                                         
IL	17197880420	4560793	0	       1.761	       0.000	 41.5645440	 -88.2474153                                                                                                                             
IL	17197880421	12680933	166326	       4.896	       0.064	 41.5836690	 -88.2187763                                                                                                                       
IL	17197880502	14358096	13059	       5.544	       0.005	 41.6185572	 -88.0399363                                                                                                                        
IL	17197880503	2822464	0	       1.090	       0.000	 41.6313265	 -88.1344649                                                                                                                             
IL	17197880505	5977725	0	       2.308	       0.000	 41.6321314	 -88.1022483                                                                                                                             
IL	17197880507	2812800	0	       1.086	       0.000	 41.6167534	 -88.1339326                                                                                                                             
IL	17197880601	2400180	0	       0.927	       0.000	 41.5890214	 -88.0357583                                                                                                                             
IL	17197880602	2974038	123791	       1.148	       0.048	 41.5905329	 -88.0546026                                                                                                                        
IL	17197880701	3969374	0	       1.533	       0.000	 41.5770053	 -88.0446817                                                                                                                             
IL	17197880702	9650764	204725	       3.726	       0.079	 41.5642794	 -88.0550150                                                                                                                        
IL	17197880901	8072194	79918	       3.117	       0.031	 41.5746979	 -88.1320164                                                                                                                         
IL	17197880903	2263071	21596	       0.874	       0.008	 41.5578770	 -88.1128638                                                                                                                         
IL	17197880905	1167729	0	       0.451	       0.000	 41.5565837	 -88.0960283                                                                                                                             
IL	17197881001	19990052	0	       7.718	       0.000	 41.6201625	 -88.0022585                                                                                                                            
IL	17197881002	11066026	20760	       4.273	       0.008	 41.6169916	 -87.9662412                                                                                                                        
IL	17197881005	5193572	0	       2.005	       0.000	 41.6288671	 -87.9407185                                                                                                                             
IL	17197881006	2616471	0	       1.010	       0.000	 41.6364949	 -87.9214915                                                                                                                             
IL	17197881007	22674701	105643	       8.755	       0.041	 41.5769661	 -87.9417934                                                                                                                       
IL	17197881009	7697077	0	       2.972	       0.000	 41.5762033	 -88.0160778                                                                                                                             
IL	17197881010	16278051	0	       6.285	       0.000	 41.5728670	 -87.9831252                                                                                                                            
IL	17197881011	2625781	0	       1.014	       0.000	 41.6220052	 -87.9210406                                                                                                                             
IL	17197881012	5241513	0	       2.024	       0.000	 41.6072708	 -87.9301626                                                                                                                             
IL	17197881105	20062436	74390	       7.746	       0.029	 41.5366205	 -87.9389322                                                                                                                        
IL	17197881107	4346271	57494	       1.678	       0.022	 41.5254194	 -87.9725134                                                                                                                         
IL	17197881108	17147185	30237	       6.621	       0.012	 41.5369161	 -87.9935831                                                                                                                        
IL	17197881109	8493831	0	       3.279	       0.000	 41.4798501	 -88.0031899                                                                                                                             
IL	17197881111	3253753	0	       1.256	       0.000	 41.5118479	 -87.9797839                                                                                                                             
IL	17197881112	15472749	0	       5.974	       0.000	 41.4943673	 -87.9880979                                                                                                                            
IL	17197881113	13879295	0	       5.359	       0.000	 41.4834792	 -87.9365611                                                                                                                            
IL	17197881115	4248560	0	       1.640	       0.000	 41.5077809	 -87.9455578                                                                                                                             
IL	17197881116	5985024	33968	       2.311	       0.013	 41.5072876	 -87.9192389                                                                                                                         
IL	17197881200	6071772	0	       2.344	       0.000	 41.5480283	 -88.0362643                                                                                                                             
IL	17197881301	1185611	0	       0.458	       0.000	 41.5412829	 -88.0656969                                                                                                                             
IL	17197881302	1844540	162663	       0.712	       0.063	 41.5394217	 -88.0759748                                                                                                                        
IL	17197881401	1927081	55518	       0.744	       0.021	 41.5470050	 -88.0913313                                                                                                                         
IL	17197881402	1294229	0	       0.500	       0.000	 41.5472759	 -88.1080388                                                                                                                             
IL	17197881500	1785955	0	       0.690	       0.000	 41.5433216	 -88.1181961                                                                                                                             
IL	17197881601	1073542	0	       0.414	       0.000	 41.5333382	 -88.1330270                                                                                                                             
IL	17197881603	1041088	0	       0.402	       0.000	 41.5405416	 -88.1331334                                                                                                                             
IL	17197881604	1093897	0	       0.422	       0.000	 41.5477116	 -88.1338305                                                                                                                             
IL	17197881700	1750711	0	       0.676	       0.000	 41.5342958	 -88.1125367                                                                                                                             
IL	17197881800	1199274	17997	       0.463	       0.007	 41.5388538	 -88.0946565                                                                                                                         
IL	17197881900	862626	52817	       0.333	       0.020	 41.5317188	 -88.0883414                                                                                                                          
IL	17197882000	1672339	79738	       0.646	       0.031	 41.5255068	 -88.0796335                                                                                                                         
IL	17197882100	1259913	0	       0.486	       0.000	 41.5320329	 -88.0639941                                                                                                                             
IL	17197882200	3362851	0	       1.298	       0.000	 41.5328528	 -88.0488744                                                                                                                             
IL	17197882300	4764808	39448	       1.840	       0.015	 41.5199955	 -88.0411844                                                                                                                         
IL	17197882400	1138560	0	       0.440	       0.000	 41.5191033	 -88.0671995                                                                                                                             
IL	17197882500	1023126	48475	       0.395	       0.019	 41.5160928	 -88.0807010                                                                                                                         
IL	17197882601	1181758	0	       0.456	       0.000	 41.5169533	 -88.1081698                                                                                                                             
IL	17197882602	1039445	95132	       0.401	       0.037	 41.5173008	 -88.0949081                                                                                                                         
IL	17197882701	1174583	0	       0.454	       0.000	 41.5259115	 -88.1081135                                                                                                                             
IL	17197882702	949168	0	       0.366	       0.000	 41.5271036	 -88.0961954                                                                                                                              
IL	17197882801	1631717	0	       0.630	       0.000	 41.5207296	 -88.1198280                                                                                                                             
IL	17197882802	2767865	0	       1.069	       0.000	 41.5203551	 -88.1326285                                                                                                                             
IL	17197882900	6774422	916226	       2.616	       0.354	 41.5010905	 -88.1200044                                                                                                                        
IL	17197883000	8268180	49992	       3.192	       0.019	 41.5050441	 -88.0556109                                                                                                                         
IL	17197883100	33152734	651852	      12.800	       0.252	 41.4832254	 -88.0754706                                                                                                                       
IL	17197883206	2622979	0	       1.013	       0.000	 41.5293372	 -88.1505661                                                                                                                             
IL	17197883208	2604359	0	       1.006	       0.000	 41.5438124	 -88.1511848                                                                                                                             
IL	17197883209	2581915	0	       0.997	       0.000	 41.5436212	 -88.1704751                                                                                                                             
IL	17197883210	5102164	73823	       1.970	       0.029	 41.5243895	 -88.1654177                                                                                                                         
IL	17197883211	27586180	1060804	      10.651	       0.410	 41.4872200	 -88.1771390                                                                                                                      
IL	17197883212	22140864	209654	       8.549	       0.081	 41.4870448	 -88.2279408                                                                                                                       
IL	17197883213	7719985	79476	       2.981	       0.031	 41.5127855	 -88.2238259                                                                                                                         
IL	17197883214	3919024	203227	       1.513	       0.078	 41.5377271	 -88.1903124                                                                                                                        
IL	17197883215	13127560	0	       5.069	       0.000	 41.5372404	 -88.2300295                                                                                                                            
IL	17197883216	2593757	0	       1.001	       0.000	 41.5287073	 -88.2085670                                                                                                                             
IL	17197883303	10183775	421841	       3.932	       0.163	 41.4459944	 -88.2366574                                                                                                                       
IL	17197883304	152348477	0	      58.822	       0.000	 41.3303599	 -88.0034945                                                                                                                           
IL	17197883305	7110170	18305	       2.745	       0.007	 41.4468170	 -88.2111341                                                                                                                         
IL	17197883306	65487924	5410601	      25.285	       2.089	 41.4135233	 -88.1841089                                                                                                                      
IL	17197883307	79588188	14991	      30.729	       0.006	 41.4280782	 -88.0835269                                                                                                                        
IL	17197883401	6794192	576848	       2.623	       0.223	 41.3034843	 -88.1483030                                                                                                                        
IL	17197883402	60089534	6994282	      23.201	       2.701	 41.3369539	 -88.2019890                                                                                                                      
IL	17197883504	17849891	0	       6.892	       0.000	 41.4925064	 -87.8466566                                                                                                                            
IL	17197883505	16171815	0	       6.244	       0.000	 41.4928052	 -87.8092767                                                                                                                            
IL	17197883507	94967903	0	      36.667	       0.000	 41.4262845	 -87.8452931                                                                                                                            
IL	17197883509	48051657	0	      18.553	       0.000	 41.4043262	 -87.9613435                                                                                                                            
IL	17197883510	45766686	0	      17.671	       0.000	 41.4474142	 -87.9607744                                                                                                                            
IL	17197883511	3657565	0	       1.412	       0.000	 41.5253081	 -87.7996638                                                                                                                             
IL	17197883513	5425389	0	       2.095	       0.000	 41.5305854	 -87.8345456                                                                                                                             
IL	17197883514	12159151	0	       4.695	       0.000	 41.5465549	 -87.8195102                                                                                                                            
IL	17197883515	7938166	40088	       3.065	       0.015	 41.5091991	 -87.8815974                                                                                                                         
IL	17197883516	10492340	0	       4.051	       0.000	 41.4881631	 -87.8861394                                                                                                                            
IL	17197883517	3609477	0	       1.394	       0.000	 41.5246865	 -87.8991598                                                                                                                             
IL	17197883519	7176475	0	       2.771	       0.000	 41.5467946	 -87.8911076                                                                                                                             
IL	17197883521	2473458	0	       0.955	       0.000	 41.5330369	 -87.8776790                                                                                                                             
IL	17197883522	8393630	12723	       3.241	       0.005	 41.5330603	 -87.8656750                                                                                                                         
IL	17197883602	63249479	167099	      24.421	       0.065	 41.4177294	 -87.7408619                                                                                                                       
IL	17197883603	8296278	0	       3.203	       0.000	 41.4581171	 -87.6901574                                                                                                                             
